"ifam","zygosity_2G","sex_2","sex_1","predicted_emotional11r_2","predicted_emotional13r_2","EMPQ_emotional11r_2","EMPQ_emotional13r_2","predicted_cognitive11r_2","predicted_cognitive13r_2","EMPQ_cognitive11r_2","EMPQ_cognitive13r_2","predicted_emotional11r_1","predicted_emotional13r_1","EMPQ_emotional11r_1","EMPQ_emotional13r_1","predicted_cognitive11r_1","predicted_cognitive13r_1","EMPQ_cognitive11r_1","EMPQ_cognitive13r_1"
"ba0006","DZ",2,NA,NA,-0.109005333947033,NA,-0.15469811707701,NA,-0.0737436633089565,NA,-0.26227002155,NA,NA,NA,NA,NA,NA,NA,NA
"ba0010","DZ",1,2,-0.188205968653047,-0.000488735858324727,0.0333882499536194,0.686361647918635,-0.147779785840677,-0.103578359729596,0.317190108153286,0.499572969606299,-0.154894250790173,-0.37469552179117,-0.918556295098158,0.20893824592278,0.0600777948419183,0.249644641324839,0.635254871914074,0.737729978450025
"ba0054","DZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0564127929823047,NA,-0.239339023046347,NA,-0.0214626742561604,NA,0.094967886153299,NA
"ba0080","DZ",2,1,NA,-0.322143328559855,NA,-0.427425390077273,NA,-0.25402113263736,NA,-0.37338113255,NA,-0.222901120985095,NA,-0.586365625081365,NA,-0.0776569221404258,NA,-0.389315918393701
"ba0135","DZ",1,1,NA,-0.0603436716725447,NA,0.868179829918636,NA,-0.0593018519685459,NA,0.388461858606299,0.329757184281775,NA,0.669751885953653,NA,0.0904666954942791,NA,-0.0161432248467011,NA
"ba0150","MZ",1,1,-0.336393890193485,NA,0.487933703953652,NA,0.0157898133386193,NA,0.428301219153299,NA,0.300133212272045,NA,0.397024612953653,NA,0.222224304002009,NA,1.0949678861533,NA
"ba0172","DZ",1,2,0.175267666805445,NA,0.215206431953653,NA,-0.0647099596474506,NA,-1.2383654468467,NA,-0.214767157757959,NA,-0.373101749097559,NA,-0.289792751617247,NA,-0.58696735108618,NA
"ba0194","DZ",1,2,-0.171602903729065,NA,0.0333882499536528,NA,-0.14793684279321,NA,-0.238365446846701,NA,-0.0809584683904793,NA,-0.100374476097559,NA,-0.101011709039797,NA,-0.58696735108618,NA
"ba0216","MZ",1,1,0.0278766105190552,-0.0585735998853347,-0.512066296046347,0.140907102918635,0.0483467811637492,0.091630608860724,-0.793921002846701,0.0551285256062993,NA,0.112614260366455,NA,-0.0409110790813644,NA,0.126888547390625,NA,0.0551285256062993
"ba0264","DZ",1,1,-0.241098109540705,NA,-0.148429932046347,NA,-0.30038544722344,NA,-0.238365446846701,NA,-0.0340213606791947,NA,0.669751885953653,NA,-0.0238525688043603,NA,0.539412330153299,NA
"ba0275","DZ",2,2,0.0200791726035805,0.223769600385505,-0.191283567097558,-0.336516299077273,-0.248183944315897,-0.0694163171477999,-0.36474512808618,0.22384108945,0.0585526232283005,0.039026829025505,-0.100374476097559,-0.336516299077273,0.317698990569563,0.21090860499168,0.301921537913819,0.62661886745
"ba0301","DZ",2,1,0.298055578843731,NA,0.717807341902441,NA,0.330913331700933,NA,0.301921537913819,NA,NA,0.0876674737591854,NA,0.504543465918635,NA,-0.232879217863976,NA,-0.0559825853937007
"ba0334","MZ",1,1,NA,-0.198561299885644,NA,0.231816193918635,NA,0.128516615051514,NA,-0.167093696393701,NA,-0.415399800774215,NA,0.413634374918635,NA,0.00470885804278443,NA,0.166239636606299
"ba0345","MZ",2,2,NA,0.121995109404965,NA,0.845301882922726,NA,0.24614372960912,NA,0.51550775645,NA,-0.330959088016115,NA,-0.791061754077274,NA,-0.24006862740674,NA,-0.70671446655
"ba0356","DZ",1,1,0.0623841184999255,NA,-1.69388447804635,NA,0.0232911798955894,NA,0.317190108153299,NA,-0.0334243258138148,NA,0.260660976953653,NA,0.0508215595683596,NA,0.317190108153299,NA
"ba0360","MZ",1,1,0.00836118460296553,NA,-0.239339023046347,NA,0.0330007223730092,NA,-0.127254335846701,NA,0.0903512049814655,0.0627450619947552,0.124297340953653,0.0499980119186354,-0.0819702923099604,-0.176355530993886,-0.238365446846701,-0.278204807393701
"ba0371","DZ",2,2,-0.226409956452739,NA,-0.373101749097559,NA,-0.163593033686957,NA,-0.36474512808618,NA,0.222816397856041,0.0970778125009552,0.899625523902442,0.845301882922726,0.0939119599954232,0.0949602938883398,0.301921537913819,0.51550775645
"ba0393","MZ",1,1,0.0560533178252055,0.402033187458926,1.06066097695365,-0.0409110790813644,0.16048603641954,0.416835825139875,1.0949678861533,-0.6115381413937,0.00802624587738553,0.183421101918065,-0.421157205046348,-0.404547443081365,-0.13747042649623,0.254078817356744,-0.793921002846701,-0.5004270303937
"ba0404","DZ",1,1,NA,0.414904143890465,NA,0.595452556918635,NA,-0.0939903055706156,NA,-0.278204807393701,NA,-0.0134361595547147,NA,0.595452556918635,NA,-0.206423691500656,NA,-0.389315918393701
"ba0426","MZ",1,1,0.0714018989959654,0.352394117775255,-0.421157205046348,-0.495456534081365,0.35601067633404,0.441930830658574,-0.238365446846701,0.832906303606299,-0.152432261302435,-0.183837884790234,-0.0575208410463471,0.322725283918635,0.14518007099907,0.268118165707544,-0.238365446846701,0.9440174146063
"ba0441","MZ",2,2,NA,-0.879251275300505,NA,-1.15469811707727,NA,-0.20784797049303,NA,-0.15115891055,-0.54018882918359,-0.252204137071535,-0.827647204097559,-1.06378902707727,-0.120872465405097,0.2075345486297,-0.36474512808618,0.40439664545
"ba0463","DZ",1,1,0.0474220922804854,0.0268549857131655,-0.0575208410463471,-0.131820170081365,-0.10755377675584,-0.254978587578886,0.428301219153299,-0.167093696393701,0.114911134068615,-0.0917852252079547,0.397024612953653,0.777270738918635,-0.0813021494588804,0.116972624610075,-0.238365446846701,0.166239636606299
"ba0474","DZ",1,2,0.274608963992895,NA,-0.330248114046347,NA,0.267915947766279,NA,-0.127254335846701,NA,0.44634259685741,NA,-0.282192658097558,NA,0.243067248755133,NA,0.52414376091382,NA
"ba0485","DZ",2,2,NA,-0.111687100161455,NA,0.481665518922727,NA,0.15100090233122,NA,-0.0400477995500005,NA,-0.136390293760845,NA,-0.245607208077274,NA,0.23655979265126,NA,0.0988410894499999
"ba0496","DZ",2,1,NA,-0.637097055043195,NA,-0.809243572077274,NA,-0.39870084441565,NA,-0.15115891055,NA,-0.308592463091625,NA,-0.768183806081365,NA,-0.268068544732856,NA,-0.694871474393701
"ba0511","DZ",2,2,-0.240014772415919,-0.0361251318835748,0.172352795902441,0.208938245922726,-0.338122284919767,-0.27689522269357,-0.14252290608618,-0.15115891055,0.12834645727112,0.281311915392355,0.535989159902441,0.118029154922726,0.039059334902053,-0.0898549906718799,0.19081042691382,-0.59560335455
"ba0522","DZ",2,2,0.218675672429151,NA,-0.464010840097559,NA,-0.023749426564007,NA,0.19081042691382,NA,-0.732101458991479,NA,-1.37310174909756,NA,-0.434972093018207,NA,-0.36474512808618,NA
"ba0533","MZ",1,1,0.376533552327495,NA,0.306115521953653,NA,-0.0147310490929505,NA,0.317190108153299,NA,0.160716386182755,NA,0.397024612953653,NA,0.0304673285711793,NA,-0.127254335846701,NA
"ba0544","DZ",2,1,-0.0592641391268793,-0.541853403103605,-0.282192658097558,-0.245607208077274,-0.0821632536026573,-0.23717565584904,-0.47585623908618,-0.15115891055,0.392341423855755,0.214452420390225,0.942479158953652,0.595452556918635,0.1760326496724,-0.136841786775476,0.539412330153299,0.610684081606299
"ba0555","DZ",2,2,-0.118234937325359,0.0516078977733151,-0.827647204097559,-0.427425390077273,-0.0833572489230672,0.22328914930911,-0.14252290608618,-0.26227002155,0.151061890631991,-0.173920576223355,0.535989159902441,-0.336516299077273,0.243963570986393,0.16346944933927,0.41303264891382,-0.0400477995500005
"ba0566","MZ",1,1,0.0236125386433955,0.278889661450395,-0.602975387046347,-0.222729261081365,-0.0781569682521504,-0.0376231816206157,-0.905032113846701,-0.167093696393701,-0.0798953911247448,0.0826798184860654,0.0333882499536528,0.686361647918635,-0.186649409068261,-0.190626471912486,0.206078997153299,-0.167093696393701
"ba0581","MZ",2,2,0.0920129758746507,NA,0.626898250902442,NA,-0.0993308067659371,NA,-0.36474512808618,NA,-0.14669795283008,NA,-0.100374476097559,NA,-0.423575574203677,NA,-0.80918957308618,NA
"ba0625","MZ",1,1,0.140950040998335,NA,0.306115521953653,NA,0.18911557878159,NA,-0.238365446846701,NA,-0.0374880036110646,NA,-0.148429932046347,NA,-0.114767595734321,NA,0.650523442153299,NA
"ba0636","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305150645117745,NA,0.754392791922727,NA,0.17147653071507,NA,0.73772997845
"ba0640","DZ",2,2,0.134479221667391,0.277480090832575,0.717807341902441,0.390756427922726,0.103057059161813,0.0481552418559899,0.63525487191382,0.40439664545,-0.216031942133329,-0.0881914959510847,-0.282192658097558,-0.0637890270772734,-0.0456454008617071,0.0899565580489403,0.0796993159138193,-0.0400477995500005
"ba0662","MZ",2,2,0.202747211309351,NA,0.172352795902441,NA,-0.0321569576467271,NA,-0.14252290608618,NA,-0.10251663012052,NA,-0.282192658097558,NA,-0.200221420707477,NA,0.301921537913819,NA
"ba0673","MZ",1,1,NA,0.132553663502855,NA,0.0499980119186354,NA,-0.142410578541616,NA,-0.389315918393701,NA,0.131060101807766,NA,0.322725283918635,NA,0.115649879312224,NA,0.166239636606299
"ba0684","MZ",2,2,NA,0.147280211708985,NA,-0.336516299077273,NA,-0.0250053639964802,NA,0.29328553345,-0.144819528347169,-0.0634543492231451,0.172352795902441,0.118029154922726,-0.253409827081087,-0.11129688159324,-0.25363401708618,-0.37338113255
"ba0695","MZ",1,1,-0.0533334846024146,-0.199205388783165,0.397024612953653,-0.222729261081365,-0.13438643253064,-0.149241855867996,-0.571698780846701,-0.944871474393701,-0.0568361054846945,-0.393987888773605,0.397024612953653,-0.677274716081365,-0.290939578609831,-0.190821612529776,-0.127254335846701,-0.278204807393701
"ba0710","DZ",1,1,-0.154475227749674,NA,-0.330248114046347,NA,-0.0490618467714206,NA,0.094967886153299,NA,0.156108458953105,-0.558455282206955,0.0333882499536528,-0.404547443081365,-0.0344146960770605,-0.0478190346898358,-0.571698780846701,-0.722649252393701
"ba0721","DZ",1,1,NA,-0.184006200542464,NA,-0.313638352081365,NA,-0.0319871909089356,NA,-0.278204807393701,NA,-0.238748878427665,NA,-0.0409110790813644,NA,-0.142225032935386,NA,0.166239636606299
"ba0743","DZ",2,2,-0.149067101960999,-0.154493496102045,-0.191283567097558,0.0271200639227265,-0.168528207293207,-0.12768826513827,-0.0314117950861803,-0.0400477995500005,-0.00842010888579932,-0.189134233229135,0.172352795902441,-0.427425390077273,-0.112984718714447,-0.14835563441755,0.19081042691382,0.07106331145
"ba0765","DZ",2,1,NA,-0.103395504721455,NA,0.190756427922726,NA,0.0214912187268697,NA,0.29328553345,NA,-0.138240290571795,NA,0.888381849918635,NA,0.066213640721264,NA,0.166239636606299
"ba0776","DZ",1,1,0.342091787007505,-0.0719216190417544,1.03338824995365,0.504543465918635,0.10627025221804,-0.0136269361222759,0.650523442153299,0.0551285256062993,-0.250287272217335,-0.131600320792635,-0.239339023046347,0.140907102918635,-0.0418839234350506,0.00472049814127396,0.317190108153299,-0.278204807393701
"ba0780","DZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0.190248513887021,NA,0.263261886902441,NA,0.142163219789083,NA,0.52414376091382,NA
"ba0791","DZ",2,1,-0.0266361238631696,NA,0.717807341902441,NA,-0.118554142433427,NA,0.0796993159138193,NA,0.122716615913355,NA,-0.239339023046347,NA,0.125134600294239,NA,0.094967886153299,NA
"ba0802","DZ",2,1,0.426557951466291,NA,0.535989159902441,NA,0.292615744609703,NA,0.96858820491382,NA,-0.130961174338335,NA,-0.693884478046347,NA,-0.00996998874952046,NA,0.761634553153299,NA
"ba0835","DZ",1,2,0.193018552633946,0.611516075513035,0.0333882499536528,0.595452556918635,0.31422987915198,0.502906033540314,0.983856775153299,0.832906303606299,0.277550916496901,0.0336928017169053,0.172352795902441,0.118029154922726,0.206439955993303,0.34514006982528,-0.25363401708618,-0.0400477995500005
"ba0846","DZ",2,1,-0.16353440413896,0.152031608683575,0.0814437049024416,0.572574609922726,0.00774732628014287,0.13613276706265,0.19081042691382,-0.15115891055,-0.215611289684965,-0.00926975146545447,0.124297340953653,0.595452556918635,-0.0242885501847106,0.0389050517837141,0.317190108153299,0.499572969606299
"ba0861","MZ",2,2,0.0696200891576007,NA,-0.464010840097559,NA,0.191319018836683,NA,-0.25363401708618,NA,0.0446178888266105,NA,-0.464010840097559,NA,-0.00841879862185711,NA,-0.14252290608618,NA
"ba0872","DZ",2,2,-0.0823068358030794,NA,-0.918556295097558,NA,-0.013424694481517,NA,0.41303264891382,NA,0.0829634363321905,-0.326280960556965,-0.282192658097558,-0.881970845077274,0.00468677042743272,-0.51811547196772,0.19081042691382,-0.92893668855
"ba0883","DZ",1,1,-0.117135667141165,NA,0.487933703953652,NA,-0.0481461662255805,NA,-0.460587669846701,NA,0.157543415701216,NA,-0.421157205046348,NA,0.191467895171449,NA,0.428301219153299,NA
"ba0905","DZ",1,NA,0.115068418625905,NA,-0.239339023046347,NA,0.14361718883285,NA,-0.0161432248467011,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ba0942","DZ",2,1,0.0615529426315605,NA,0.263261886902441,NA,-0.063796547648087,NA,0.0796993159138193,NA,0.181443301141666,NA,-0.0575208410463471,NA,0.151602636177269,NA,0.428301219153299,NA
"ba0953","MZ",2,2,-0.0827865434994794,NA,0.263261886902441,NA,-0.315313431706857,NA,-0.36474512808618,NA,0.0630306853912706,NA,-0.645829022097559,NA,-0.041661921874397,NA,-0.69807846208618,NA
"ba0964","MZ",1,1,-0.0983429039858646,NA,0.0333882499536528,NA,-0.538302787101251,NA,-0.793921002846701,NA,0.209005555712595,NA,-0.148429932046347,NA,-0.0602360967289806,NA,0.317190108153299,NA
"ba0975","DZ",1,2,-0.0959075253121348,NA,0.578842794953652,NA,-0.00710116090011067,NA,0.650523442153299,NA,-0.18766917828878,NA,-1.06401084009756,NA,0.0390087328727431,NA,-0.14252290608618,NA
"ba0990","DZ",2,1,-0.10690562651476,0.303057945123785,0.626898250902442,0.118029154922726,0.0100323690603028,0.18082946723624,-0.0314117950861803,0.29328553345,-0.506549847595145,-0.308543984982045,-0.784793568046348,-0.950001988081365,-0.0998592944679704,0.0699942322672343,-0.793921002846701,0.277350747606299
"bd1001","DZ",2,1,NA,0.232608202295175,NA,0.490756427922726,NA,-0.0510749068957299,NA,0.07106331145,NA,0.193731804203135,NA,0.577270738918635,NA,0.241441323652164,NA,-0.167093696393701
"bd1012","MZ",2,2,NA,-0.349174027300235,NA,-1.15469811707727,NA,-0.40327176295803,NA,-0.48449224355,NA,-0.122853188938815,NA,-0.427425390077273,NA,-0.15631927761358,NA,-0.26227002155
"bd10213","DZ",1,NA,NA,0.566180259948765,NA,0.504543465918635,NA,0.561341021962754,NA,0.610684081606299,NA,NA,NA,NA,NA,NA,NA,NA
"bd10294","MZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.0499574592851293,NA,-0.373101749097559,NA,-0.116840433010827,NA,-0.47585623908618,NA
"bd10331","DZ",1,2,-0.172849523871095,-0.0177646003014646,0.215206431953653,0.231816193918635,-0.0983106235683904,-0.0692867389610358,-0.127254335846701,-0.0559825853937007,0.215677798403181,-0.180033708194815,0.0814437049024416,0.208938245922726,0.0595881845235831,-0.0129443259034003,0.301921537913819,0.07106331145
"bd10342","DZ",2,1,-0.0388304479411394,NA,0.263261886902441,NA,-0.0481823684198572,NA,0.52414376091382,NA,0.104690009318065,NA,-0.0575208410463471,NA,0.0311483080354295,NA,0.428301219153299,NA
"bd10353","DZ",2,1,-0.0908533099001796,-0.313425498560615,-0.100374476097559,-0.881970845077274,-0.049337131414237,-0.0420533619800203,-0.69807846208618,0.62661886745,0.0612882297273355,-0.131924344650275,0.215206431953653,-0.131820170081365,0.0711023560071595,-0.325570439715696,-0.238365446846701,-0.278204807393701
"bd10364","DZ",1,2,NA,0.668710500044886,NA,0.959088920918635,NA,0.0599378009565142,NA,0.277350747606299,NA,-0.338849715312775,NA,-0.791061754077274,NA,-0.26809952435112,NA,-0.70671446655
"bd10375","DZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.187573612085685,NA,-0.131820170081365,NA,-0.155535065321916,NA,0.0551285256062993
"bd10386","DZ",1,2,-0.299404913290945,-0.213955992268525,-1.05752084104635,-0.677274716081365,-0.256042493387401,-0.166669682131456,0.206078997153299,-0.6115381413937,-0.21617464546963,-0.0700032489540446,-0.827647204097559,0.118029154922726,-0.245540695275247,0.0428766300775996,-0.80918957308618,0.07106331145
"bd10401","DZ",1,1,0.253529725275285,NA,0.669751885953653,NA,-0.166340909359231,NA,-0.238365446846701,NA,0.0441999684427053,NA,1.12429734095365,NA,-0.13198841017373,NA,-0.190746399846701,NA
"bd10412","DZ",2,1,0.177181597117831,0.214701550782965,-0.00946538509755866,0.481665518922727,0.0611881390510025,-0.12984860095513,-0.14252290608618,0.18217442245,0.191124265891065,0.299530304345745,-0.602975387046347,0.868179829918636,0.104220240303309,-0.00422677705645557,0.872745664153299,0.7217951926063
"bd10423","DZ",2,2,-0.0584143794035794,0.198910180620085,0.354170977902441,1.11802915492273,0.207819118609973,0.40658471272149,0.19081042691382,0.84884108945,0.28772258115266,0.083828086180125,1.44508006890244,0.481665518922727,0.220918838668053,0.35919458776386,0.85747709391382,0.73772997845
"bd10434","DZ",2,2,-0.00520843134912959,NA,1.08144370490244,NA,-0.211892629389327,NA,-0.14252290608618,NA,-0.0657549676350195,NA,-0.00946538509755866,NA,0.143609150087463,NA,-0.14252290608618,NA
"bd10445","MZ",2,2,-0.18091693313378,0.121264268724825,-0.554919931097558,0.118029154922726,0.00170369658855286,0.0517918387791303,-0.58696735108618,-0.37338113255,0.0895178685339906,-0.0195884862873047,-1.00946538509756,0.208938245922726,0.120441016480103,-0.0840432993837399,0.0796993159138193,-0.59560335455
"bd10456","DZ",1,1,-0.221001343287735,NA,-0.512066296046347,NA,-0.41753597792717,NA,-0.682809891846701,NA,-0.221591007008705,NA,-0.239339023046347,NA,-0.392516418045251,NA,-0.905032113846701,NA
"bd10460","DZ",1,1,0.205235128392446,0.217132544856555,0.0333882499536528,0.877270738918635,-0.291577972386841,-0.256050052971426,-0.238365446846701,-0.0559825853937007,NA,-0.0438658286630846,NA,0.277270738918635,NA,-0.280869613077116,NA,-0.278204807393701
"bd10482","DZ",1,1,NA,-0.237359704410784,NA,-0.677274716081365,NA,-0.249902801593046,NA,-0.6115381413937,NA,0.200032240569765,NA,0.777270738918635,NA,0.148463159604535,NA,-0.278204807393701
"bd10493","MZ",1,1,NA,-0.0370085508936548,NA,0.413634374918635,NA,0.241287751894414,NA,-0.389315918393701,NA,0.341174272422765,NA,0.686361647918635,NA,0.0604922599566439,NA,0.0551285256062993
"bd10504","DZ",2,1,0.0506222411121405,NA,0.717807341902441,NA,0.0127320594572928,NA,0.41303264891382,NA,-0.0549114558861145,NA,0.260660976953653,NA,-0.284857288343821,NA,0.428301219153299,NA
"bd10515","DZ",1,1,0.296707329882925,0.246313537243375,0.851570067953653,0.231816193918635,0.208142773241819,0.221004178614615,0.094967886153299,0.499572969606299,0.0917558490848854,0.557209229429906,-0.239339023046347,0.413634374918635,0.0923103797213995,0.127859638178594,-0.0161432248467011,-0.167093696393701
"bd10541","DZ",1,1,NA,0.356617891686635,NA,0.140907102918635,NA,0.0217545515378045,NA,0.166239636606299,NA,-0.199232169084404,NA,-0.677274716081365,NA,-0.0947897059073356,NA,-0.0559825853937007
"bd10563","DZ",2,2,-0.0579686802754995,-0.149561279420065,0.445080068902442,0.208938245922726,-0.154741169790377,-0.11287455321711,0.52414376091382,0.18217442245,-0.486368952073449,-0.00628595309717495,-0.464010840097559,0.754392791922727,-0.267504613145547,-0.39527664562346,0.74636598291382,0.29328553345
"bd10574","DZ",2,2,0.0168022966264505,NA,-0.464010840097559,NA,0.233164647320243,NA,-0.36474512808618,NA,-0.31898371564111,NA,-1.10037447609756,NA,-0.300155979926037,NA,-0.47585623908618,NA
"bd10596","DZ",2,1,-0.20811191539798,0.064489804546315,-0.00946538509755866,0.0271200639227265,-0.247121549156657,-0.15002552115594,-0.0314117950861803,-0.0400477995500005,-0.289223599700265,-0.510880357582485,-0.966611750046347,-1.04091107908136,-0.36278318678138,-0.111019237916186,-1.1272543358467,0.0551285256062993
"bd1060","DZ",2,2,-0.10868913785033,NA,-0.918556295097558,NA,0.147861791419363,NA,0.19081042691382,NA,-0.14865287177383,NA,0.172352795902441,NA,0.126896427219553,NA,-0.25363401708618,NA
"bd10611","DZ",2,1,-0.0490229233282295,-0.0232208197166947,0.354170977902441,0.572574609922726,-0.160457060621387,-0.14837729125006,0.52414376091382,0.84884108945,-0.129753687923355,-0.366173185163005,0.306115521953653,-0.0409110790813644,0.105878007017529,0.0306503929439545,0.428301219153299,0.499572969606299
"bd10633","MZ",2,2,NA,-0.186830395765685,NA,-0.336516299077273,NA,0.14472706869881,NA,0.40439664545,NA,-0.0381241298057348,NA,0.118029154922726,NA,0.14931267113208,NA,0.84884108945
"bd10655","DZ",1,1,-0.0711917922905646,0.0154485289153153,-0.239339023046347,-0.495456534081365,-0.00265983489624063,0.045578252040274,0.206078997153299,-0.167093696393701,0.0443284097596653,0.355949193441155,0.578842794953652,0.177270738918635,-0.17996720761556,-0.165902965376786,-0.238365446846701,-0.722649252393701
"bd10666","DZ",1,1,NA,-0.308948425729845,NA,-0.586365625081365,NA,0.238577910385725,NA,-0.167093696393701,NA,-0.0668688887019244,NA,-0.131820170081365,NA,0.0440510197138339,NA,0.277350747606299
"bd10670",NA,2,1,-0.0801894336595794,NA,0.445080068902442,NA,0.0310771272452126,NA,-0.0314117950861803,NA,0.522566320385165,NA,0.851570067953653,NA,0.437314806148909,NA,0.650523442153299,NA
"bd1082","DZ",2,1,-0.0871817228393097,0.323087406926645,0.172352795902441,0.572574609922726,-0.286037514722337,0.26973441560108,-0.0314117950861803,0.07106331145,-0.173757638295355,NA,-0.239339023046347,NA,-0.183598778979741,NA,-0.0161432248467011,NA
"bd1093","MZ",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189892811218552,NA,0.990756427922726,NA,-0.09586898793812,NA,-0.0400477995500005
"bd1104","MZ",2,2,-0.318960466255969,0.0145346335547553,-0.464010840097559,-0.0637890270772734,-0.153467656109607,-0.10549862250726,-0.53141179508618,-0.15115891055,-0.138741111871129,-0.184901171292215,0.263261886902441,0.0271200639227265,-0.238221853689477,-0.19375493399953,-0.25363401708618,-0.48449224355
"bd1126","MZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.272336068859365,NA,0.578842794953652,NA,0.160657473651719,NA,0.539412330153299,NA
"bd1141","DZ",2,1,-0.20160677253498,NA,0.0814437049024416,NA,-0.204623077666467,NA,-0.36474512808618,NA,0.0185783873992354,NA,-0.512066296046347,NA,0.205414647966429,NA,-0.238365446846701,NA
"bd1152","DZ",2,2,-0.198100141560479,0.362249700519055,-0.00946538509755866,0.572574609922726,-0.163893224866757,0.0749658003254297,0.19081042691382,-0.26227002155,-0.0166205712196994,-0.433559494177115,-0.736738113097559,-1.33651629907727,-0.035316811333127,-0.39615704960955,-0.80918957308618,-0.92893668855
"bd1163","DZ",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.506741704263684,NA,-0.768183806081365,NA,-0.480449141558126,NA,0.7217951926063
"bd1174","DZ",1,1,-0.129954720453325,NA,-0.239339023046347,NA,0.0187460656021895,NA,-0.460587669846701,NA,-0.184547068677395,0.109034078867985,-0.875702659046347,-0.0409110790813644,0.075306300196189,0.301334976210824,0.428301219153299,0.388461858606299
"bd1185","DZ",1,1,NA,-0.0753119633686245,NA,0.322725283918635,NA,-0.0342669061082658,NA,0.388461858606299,NA,0.0193279750288853,NA,0.322725283918635,NA,0.107580320199184,NA,0.7217951926063
"bd1196","DZ",2,2,0.19640750677945,NA,0.172352795902441,NA,0.193216572136483,NA,0.85747709391382,NA,0.10863913534126,NA,-0.373101749097559,NA,0.023072394507403,NA,0.41303264891382,NA
"bd1200","DZ",2,2,0.0211318504707106,0.184950758257455,0.263261886902441,0.0271200639227265,-0.00903968659685693,0.1165512879834,0.19081042691382,0.40439664545,-0.20586530192093,-0.724693603524545,0.445080068902442,-1.06378902707727,-0.793413507580927,-1.18221211775292,-0.14252290608618,-1.04004779955
"bd1211","DZ",1,2,0.119432650366525,0.0600723619926656,-0.239339023046347,0.322725283918635,0.0185040678775693,0.0682493244851844,0.094967886153299,0.0551285256062993,0.108733748373471,0.229891374703495,-0.554919931097558,0.481665518922727,0.132815123472073,0.12639707383338,-0.0314117950861803,0.18217442245
"bd1233","DZ",2,2,0.0773225442963106,-0.101804122065855,0.899625523902442,0.481665518922727,0.176633458264613,0.23822783268766,0.301921537913819,0.62661886745,0.0626802249172107,0.175063117291405,0.899625523902442,0.299847336922727,0.361407876393603,0.22261801040779,0.74636598291382,0.73772997845
"bd1255","DZ",2,2,0.257879815463821,0.153623740315975,0.354170977902441,-0.427425390077273,0.212469127484193,0.28302454576831,0.19081042691382,0.51550775645,NA,0.0238677419626053,NA,-0.0637890270772734,NA,0.0958640251690302,NA,0.29328553345
"bd1266","DZ",1,NA,0.0987270190662154,NA,0.578842794953652,NA,0.239740536730589,NA,-0.460587669846701,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bd1292","DZ",2,2,-0.171323254004079,-0.384086159447485,-0.373101749097559,0.754392791922727,-0.047186450453957,0.12327400867271,0.41303264891382,0.73772997845,-0.0135614106756396,NA,-0.264010840097558,NA,0.224935481744323,NA,-0.14252290608618,NA
"bd1303","DZ",2,1,0.0339939470817805,-0.0407755618119346,-0.191283567097558,-0.427425390077273,-0.0897186634564371,0.20147093183682,-0.0314117950861803,-0.37338113255,-0.196015128860545,0.237139025952185,-0.0575208410463471,0.777270738918635,0.000681785017819269,-0.0867081304672558,-0.349476557846701,0.388461858606299
"bd1314","DZ",1,1,0.0258808586512454,NA,-0.421157205046348,NA,0.0777676543452594,NA,-0.238365446846701,NA,-0.422515174580885,NA,0.215206431953653,NA,0.10199700794,NA,0.428301219153299,NA
"bd1325","DZ",2,1,-0.0217882809979694,NA,0.535989159902441,NA,-0.0766336689622171,NA,-0.14252290608618,NA,NA,-0.0297195466116946,NA,-0.0409110790813644,NA,0.335966583823884,NA,0.555128525606299
"bd1336","MZ",1,1,0.138539281897405,0.163750954317195,0.124297340953653,-0.313638352081365,0.0468722587737992,-0.0869407519252258,-0.238365446846701,-0.6115381413937,-0.314134315884055,NA,0.124297340953653,NA,-0.24723217420912,NA,-0.571698780846701,NA
"bd1340","MZ",1,NA,-0.117534673787965,NA,0.760660976953653,NA,0.334791060944689,NA,1.0949678861533,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bd1351","DZ",2,1,-0.00559051395245965,NA,-0.100374476097559,NA,-0.0349807982712271,NA,-0.25363401708618,NA,0.132352847873236,NA,0.124297340953653,NA,0.155976914705429,NA,-0.655032113846701,NA
"bd1362","DZ",2,2,0.14401108071296,0.446251933008795,0.263261886902441,0.390756427922726,0.242910590728633,0.24835833364193,0.52414376091382,0.18217442245,-0.19850421664342,-0.233038435545695,-0.918556295097558,0.0271200639227265,-0.190617088481957,0.0547823593058201,-0.25363401708618,-0.37338113255
"bd1373","MZ",2,2,-0.0957297308770994,NA,0.172352795902441,NA,0.165474559455363,NA,0.41303264891382,NA,-0.177959243658729,NA,-0.282192658097558,NA,-0.0855081389822969,NA,0.19081042691382,NA
