ifam,ID,OnlineManual,isOut,whyOut,sex,Age,zygosity,el_BFI1,el_BFI2,el_BFI3,el_BFI4,el_BFI5,el_BFI6,el_BFI7,el_BFI8,el_BFI9,el_BFI10,el_BFI11,el_BFI12,el_BFI13,el_BFI14,el_BFI15,el_BFI16,el_BFI17,el_BFI18,el_BFI19,el_BFI20,el_BFI21,el_BFI22,el_BFI23,el_BFI24,el_BFI25,el_BFI26,el_BFI27,el_BFI28,el_BFI29,el_BFI30,el_BFI31,el_BFI32,el_BFI33,el_BFI34,el_BFI35,el_BFI36,el_BFI37,el_BFI38,el_BFI39,el_BFI40,el_BFI41,el_BFI42,el_BFI43,el_BFI44,el_BFI6_Rev,el_BFI21_Rev,el_BFI31_Rev,el_BFI2_Rev,el_BFI12_Rev,el_BFI27_Rev,el_BFI37_Rev,el_BFI8_Rev,el_BFI18_Rev,el_BFI23_Rev,el_BFI43_Rev,el_BFI9_Rev,el_BFI24_Rev,el_BFI34_Rev,el_BFI35_Rev,el_BFI41_Rev,EMPQ_emotional,EMPQ_cognitive
2087,4,0,0, ,1,11.19382279,2,2,1,5,1,4,5,5,4,2,5,5,2,5,4,4,5,5,2,5,3,4,4,1,2,3,3,2,5,1,2,4,5,5,2,2,2,3,4,3,4,3,5,4,3,1,2,2,5,4,4,3,2,4,5,2,4,4,4,4,3,4.272727273,4.555555556
2089,1,0,0, ,2,11.03825595,2,2,3,3,1,5,2,5,1,2,3,4,3,5,3,4,4,5,3,5,4,1,5,3,3,3,3,1,5,4,5,2,5,4,2,3,5,3,4,5,4,3,5,2,4,4,5,4,3,3,5,3,5,3,3,4,4,3,4,3,3,3.727272727,4.555555556
2091,1,0,0, ,1,11.54419845,3,3,2,4,1,4, ,2,4,2,5,5,2,4,3,2,3,5,2,4,5,2,3,3,3,5,4,1,3,1,4,4,5,4,3,2,5,2,4,1,3,1,5,3,4, ,4,2,4,4,5,4,2,4,3,3,4,3,3,4,5,3,4
2091,4,0,0, ,2,11.5441345,3,3,1,3,1,3,3,2,2,2,4,4,1,5,4,3,4,4,5,3,4,3,4,3,4,4,4,2,3,1,3,4,4,3,2,2,4,3,2,3,3,3,4,3,3,3,3,2,5,5,4,3,4,1,3,3,4,2,4,4,3,4.181818182,4.111111111
2093,1,0,0, ,1,11.07087659,3,5,5,2,1,4,3,5,1,1,3,5,3,4,5,5,3,5,5,2,5,1,2,4,2,5,5,5,1,5,4,3,2,5,1,3,5,5,5,5,5,1,5,1,1,3,5,3,1,3,1,1,5,1,2,5,5,4,5,3,5,2.545454545,4.666666667
2093,4,0,0, ,2,11.07079401,3,1,3,5,2,5,5,5,1,5,5,4,1,5,4,5,5,4,1,5,5,5,5,3,2,5,1,1,5,3,5,4,5,5,2,3,3,1,5,1,5,1,5,1,5,1,1,2,3,5,5,5,5,5,3,5,1,4,4,3,5,4,5
2099,1,0,0, ,2,11.12300058,3,4,1,5,1,5,4,4,4,4,5,5,3,4,4,4,4,5,4,5,5,4,4,2,3,4,4,1,4,2,5,3,5,4,2,4,5,2,4,4,4,1,4,3,5,2,2,3,5,3,5,4,2,2,4,3,2,3,4,2,5,3.636363636,3.777777778
2099,4,0,0, ,1,11.12331337,3,4,2,5,1,4,4,4,2,4,5,4,1,5,4,5,5,4,4,2,5,2,4,2,2,5,4,1,4,2,5,2,5,5,4,2,5,1,4,2,5,2,5,2,4,2,4,4,4,5,5,5,4,2,4,4,2,4,2,4,4,3.272727273,4.888888889
2101,1,0,0, ,1,11.04548144,3,4,2,4,1,4,1,4,4,3,5,4,3,4,2,3,2,4,3,2,5,2,4,2,4,4,5,2,5,5,4,2,3,4,3,3,4,4,4,4,2,2,5,2,4,5,4,4,4,3,4,2,2,3,4,4,3,2,3,3,4,3.363636364,4.222222222
2101,4,0,0, ,2,11.04536492,3,2,2,4,2,4,4,4,4,4,4,5,1,4,3,4,3,4,3,2,5,4,4,1,3,4,5,1,4,2,4,4,4,4,3,3,4,1,4,1,3,2,4,2,4,2,2,2,4,5,5,5,2,3,5,4,2,3,3,3,4,3.545454545,4.222222222
2105,1,0,0, ,2,12.5899402,1,3,3,4,2, ,3,4,2,4,4,5,1,5,4,3,4,4,1,4,4,3,4,1,2,4,2,4,5,3,5,3,4,4,3,4,5,2,4,2,4,4,4,1,4,3,3,3,3,5,2,4,4,5,5,5,2,4,3,2,2,3,3.888888889
2105,4,0,0, ,2,12.5741622,1,3,2,5,1,4,4,5,1,3,5,4,1,5,4,4,4,4,1,4,4,3,5,2,4,4,4,1,5,1,5,4,5,5,4,3,4,2,4,2,4,4,5,1,4,2,3,2,4,5,5,4,5,5,4,5,3,2,2,3,2,3,3.777777778
2107,1,0,0, ,2,11.14219627,2,5,3,5,3,5,1,4,5,1,5,5,3,4,5,5,4,3,1,5,5,4,3,1,5,5,4,3,5,3,5,4,4,5,1,3,4,3,4,1,5,1,3,4,5,5,2,2,3,3,3,3,1,5,5,2,5,1,5,3,5,3.181818182,4.222222222
2107,4,0,0, ,2,11.18024637,2,4,3,3,4,5,5,4,3,4,5,5,3,4,3,3,5,4,4,3,4,4,4,3,3,3,5,2,4,4,5,1,3,3,3,4,5,3,5,4,1,2,4,4,4,1,2,5,3,3,4,3,3,2,3,2,2,3,3,2,4,2.545454545,4.444444444
2109,1,0,0, ,1,10.9473646,2,1,5,3,1, ,4,5,1,3,3,5,1,5,3,4,5,5,1,5,5,2,5,1,1,3,5,2,5,3,5,1,5,5,3,4,5,1,5,1,4,5,5,1, ,2,4,5,1,5,4,5,5,5,5,5,3,5,3,2,1,2.818181818,4.333333333
2109,4,0,0, ,1,10.9474422,2,1,2,3,1,4,4,5,3,5,3,4,1,4,3,3,4,5,2,5,4,2,4,1,4,4,4,3,5,3,3,2,4,4,4,3,5,2,3,1,3,3,4,3,3,2,4,4,4,5,3,4,3,4,5,3,1,2,2,3,3,3.727272727,3.444444444
2113,1,0,0, ,2,11.13382903,3,4,2,5,1,4,2,1,2,1,2,1,1,1,4,2, , , ,4,4,2,4,2,4,1,1,2,2,2,1,5,5,1,4,5, ,2, ,2,2,2,5,1,4,4,4,1,4,5,4,4,4, ,4,5,5,2,2,1,4, , 
2113,4,0,0, ,1,11.13391031,3,4,4,5,4,5,4,5,1,4,5,5,1,5,4,4,2,4,1,4,4,3,5,1,3,4,4,3,5,4,5,3,5,4,5,3,4,3,4,1,4,2,4,4,4,2,3,3,2,5,3,3,5,5,5,2,2,3,1,3,4,3,3.888888889
2121,1,0,0, ,1,11.46513315,3,4,3,5,1,5,2,2,1,2,5,5,1,5,3,3,4,5,1,4,5,3,4,1,3,4,3,4,3,3,5,5,4,4,3,4,4,4,4,1,4,1,5,2,5,4,3,1,3,5,2,2,5,5,5,4,4,3,3,2,5,3.181818182,4.333333333
2121,4,0,0, ,2,11.57213441,3,3,3,2,1,5,2,4,3,3,5,4,1,4,3,2,4,3,4,3,3,1,4,3,2,3,3,1,4,1,5,4,4,3,2,4,5,3,3,3,3,4,4,3,3,4,5,2,3,5,5,3,3,2,3,3,3,4,4,2,2,3.727272727,4.111111111
2123,1,0,0, ,2,11.08667472,1,3,3,4,3,5,3,4,4,3,4,3,3,4,4,5,4,4,3,4,4,3,5,3,4,4,3,3,5,3,4,4,4,4,3,3,4,3,4,3,5,4,4,3,4,3,3,2,3,3,3,3,2,3,3,3,3,2,3,3,2,2.818181818,3.333333333
2123,4,0,0, ,2,11.08667183,1,2,2,3,3,3,4,3,4,3,4,3,4,4,4,2,3,3,2,3,3,4,4,3,3,2,3,2,4,3,4,4,3,3,3,4,4,2,3,2,3,4,4,3,4,2,2,2,4,2,4,4,2,4,3,3,3,3,3,2,2,3.727272727,3.666666667
2125,1,0,0, ,1,11.12044997,1,2,1,3,2,3,4,1,1,1,4,5,1,4,5,4,3,5,1,5,3,3,4,1,1,5,4,5,4,3,3,4,4,5,1,4,3,2,3,3,5,3,4,2,1,2,3,2,5,5,1,4,5,5,5,4,5,5,5,2,3,3.090909091,4.222222222
2125,4,0,0, ,1,11.10123558,1, ,4,2,2,2,1, ,5,2,5,3,5,2,5,3,1,2,5,5,3,3,2,5,5,4,2,3,2,3,4,4,2,2,1,2,3,5,5,5,4,4,3,5,4,5,3,2,2,1,3,1,1,1,1,1,4,1,5,4,2,3.272727273,3.111111111
2127,1,0,0, ,2,11.04907179,3,4,2,5,1,5,4,4,4,2,4,5,2,5,3,4,4,3,1,4,4,2,4,2,5,4,5,1,4,1,3,2,4,5,1,3,5,3,4,2,3,3,4,3,4,2,4,4,4,4,5,3,2,5,4,3,4,1,5,3,3,2.4,3.888888889
2127,4,0,0, ,1,11.11232663,3,5,3,4,1,5,2,4,3,3,4,5,2,4,3,3,3,3,1,4,5,1,4,2,4,4,4,2,3,2,3,4,3,4,2,2,4,3,3,3,3,1,4,2,4,4,5,2,3,4,4,3,3,5,4,4,3,2,4,4,5,3.818181818,4.555555556
2131,1,0,0, ,1,11.238049,3,4,5,5,1,5,1,5,3,5,5,5,2,1,1,5,1,2,2,3,5,2,5,1,5,5,5,3,5,1,3,1,3,3,3,2,5,3,5,5,5,5,5,1,3,5,4,5,1,4,3,3,3,4,5,5,1,1,3,4,1,2.454545455,3.111111111
2131,4,0,0, ,2,11.234885,3,5,2,5,1,4,2,2,2,2,5,5,3,5,3,4,4,2,3,4,4,1,4,2,2,5,4,1,5,1,3,3,4,5,3,4,5,3,3,4,4,4,4,3,3,4,5,3,4,3,5,3,4,3,4,3,4,4,3,2,2,4.090909091,4
2133,1,1,0, ,1,11.95345654,3,3,2,5,1,2, ,5,4,2,5,4,1,4,4,5,2,5,2,5,3,4,3,3,4,1,5,1,5,5,4,1,4,5,2,3,5,1,3,3,2,2,5,1,4, ,2,5,4,5,5,5,2,4,3,5,4,2,4,3,4, , 
2133,4,1,0, ,2,11.95345654,3,3,1,4,1,3,4,4,3,2,4,4,1,4,2,3,2,3,1,4,5,2,3,1,1,3,3,3,4,4,5,1,5,5,1,3,5,1,3,3,5,3,4,4,3,2,4,5,5,5,3,5,3,5,5,2,4,5,5,3,3, , 
2135,1,1,0, ,2, ,1,3,5,4,3,4,2,3,4, ,5,4,3,5,4,4,5,2,3,4,5,4,4,3,2,4,5,4,4,4,5,2,4,5,4,4,4,3,4,3,4,5,4,2,5,4,2,4,1,3,2,3,2,3,3,4, ,4,2,2,1, , 
2135,4,1,0, ,2, ,1,3,1,5,3,4,3, ,5,4,4,2,4,3,5,4,1,3,1,1,2,2,5,1,3,2,4, ,5,5,4,4,5,5,4,3,5,1,5,4,4,3,5,4,4,3,4,2,5,2, ,5,1,5,5,2,2,3,2,3,3, , 
2137,1,1,0, ,1,11.07460643,3,4,4,5,3,5,4,1,4,1,5,5,2,5,4,5,5,5,3,5,5,5,5,2,4,5,5,1,5,1,5,5,5,5,2,4,5,3,3,4,5,1,5,3,5,2,1,1,2,4,5,3,2,3,4,3,5,2,4,2,5, , 
2137,4,1,0, ,2,11.07460643,3,5,4,5,1,5,2,5,2,1,1,5,5,5,2,4,4,1,2,5,5,4,5,5,5,5,5,1,5,1,5,4,5,5,1,1,5,4,5,5,5,1,5,1,5,4,2,2,2,1,5,2,4,4,1,5,5,1,5,5,5, , 
2139,1,1,0, ,1,11.06091718,3,1,1,4,2,1,2,2,5,2,3,5,3,2,3,3,4,3,2,3,5,4,2,3,2,3,5,4,4,3,5,3,4,3,4,5,5,5,4,3,5,5,4,3,2,4,2,3,5,3,2,1,1,4,3,3,4,4,2,1,1, , 
2139,4,1,0, ,2,11.06091718,3,4,3,4,2,4,3,4,3,4,3,5,1,4,2,4,4,4, ,1,4,4,4,1,2,5,4,1,4,1,4,4,4,4,4,4,5,4,4,1,4,1, ,4,4,3,2,2,3,5,5,2,3, ,5,2,2,4,2,2,5, , 
2145,1,0,0, ,2,10.97510929,2,4,4,5,1,5,5,5,1,5,5,5,2,5,3,5,5,4,2,4,5,3,4,2,5,5,5,4,5,5,4,4,5,3,4,4,5,4,5,5,5,3,5,3,5,1,3,2,2,4,2,2,5,4,4,3,1,1,2,2,3,3.636363636,3.777777778
2145,4,0,0, ,2,10.9752299,2,4,4,5,1,4,4,5,5,2,5,5,1,5,2,5,4,2,1,5,5,1,5,1,1,4,5,1,5,2,4,5,5,5,5,5,5,4,5,2,2,2,2,2,5,2,5,1,2,5,5,2,1,5,5,4,4,5,1,1,4,2.545454545,4.222222222
2149,1,0,0, ,1,10.98315775,3,3,4,4,4, ,4,2,4,3,3,3,2,4,2,3,3,4,2,4,3,2,4,1,3,3,4,2,4,2,3,1,4,4,3,4,4,1,4,1,3,3,4,3,1,2,4,5,2,4,4,5,2,4,5,3,3,3,3,2,3,3,3.888888889
2149,4,0,0, ,2,10.98315775,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.636363636,4
2151,1,1,0, ,2, ,1,3,4,3,1,3,1,3,4,3,5,5,3,4,5,2,2,2,4,5,3,2,5,3,1,3,3,5,2,5,5,1,3,3,1,1,1,4,3,3,5,5,5,5,3,5,4,5,2,3,1,2,2,2,3,1,3,5,5,5,1, , 
2151,4,1,0, ,2, ,1,3,3,4, , ,3,3,4,4,5,5,3,4,3,3,4,3,3,4,4,2,4,3,2,4,4,3,4,3,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,3,4,2,3,3,3,3,2,3,3,2,2,4,3,2,2, , 
2153,1,0,0, ,2,10.89819264,1,3,2,2,1,3,2,4,3,3,4,4,2,4,2,2,4,4,4,2,4,2,4,2,2,3,2,2,2,3,3,3,3,3,4,3,4,4,3,4,4,3,4,4,2,4,4,3,4,4,4,2,3,2,4,2,3,4,2,3,3,3.727272727,3.777777778
2153,4,0,0, ,2,10.89773829,1,4,2,2,1,4,3,3,3,2,5,5,3,4,2,2,2,3,3,2,4,1,3,3,4,3,5,1,4,2,3,1,4,3,3,1,4,3,4,5,5,4,4,3,2,3,5,5,4,3,5,3,3,3,3,3,4,2,3,5,2,3,3.5
2155,1,0,0, ,1,11.11467076,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2157,1,0,0, ,1,11.64745928,1,4,4,5,1,5,4,5,4,3,5,4,1,5,5,5, ,4,1,5,5,4,5,1,3, ,5,1,2,3,5,1,4,3,1,5,5,1,4,5,4,2,4,3,4,2,2,5,2,5,5,5,2,5,5,3,3,3,5,1,4,3.818181818,4.444444444
2161,1,0,0, ,1,10.93128378,3,4,2,5,2,5,3,5,1,3,3,5,1,5,2,4,4,4,5,4,2,3,4,1,2,5,4,1,4,1,4,2,4,5,3,4,5,1,4,2,5,1,4,2,5,3,3,4,4,5,5,5,5,1,5,4,3,4,3,2,5,2.727272727,3.666666667
2161,4,0,0, ,2,11.34700376,3,4,1,5,1,4,3,4,2,3,5,5,2,3,2,4,2,4,2,2,2,3,4,1,4,3,2,1,4,2,5,3,4,4,3,4,3,3,2,3,1,4,4,5,4,3,3,3,5,4,5,3,4,4,5,1,3,2,3,2,2,3.545454545,3.666666667
2163,1,0,0, ,2,10.92519,2,4,1,4,2,4,4,5,1,4,4,4,2,4,4,2,2,4,2,4,4,4,3,2,2,4,4,1,3,1,4,4,4,4,4,4,5,1,4,2,4,4,4,2,4,2,2,2,5,4,5,5,5,4,4,4,2,4,2,2,2,2.727272727,3.222222222
2163,4,0,0, ,2,10.91952775,2,2,1,3,1,3,3,4,4,4,4,4,2,5,4,4,3,4,2,3,3,3,3,1,4,3,4,3,4,3,4,3,4,4,3,3,4,3,3,4,3,3,4,2,4,3,3,3,5,4,3,3,2,4,5,4,2,2,3,3,3,3.454545455,4.222222222
2167,1,0,0, ,1,11.2929102,2,4,2,4,1,5,3,3,4,4,5,5,2,4,2,4,5,4,3,1,5,2,4,1,3,5,5,1,4,2,2,2,4,5,3,2,5,2,4,2,5,4,4,2,1,3,4,4,4,4,5,4,2,3,5,4,2,3,3,4,2,2.363636364,4.333333333
2167,4,0,0, ,1,11.56087957,2,1,1,5,1,5,3,4,1,3,3,1,1,4,3,4,3,4,1,2,3,4,4,2,3,5,5,3,4,3,4,3,4,4,3,3,4,1,4,4,3,1,4,1,5,3,2,3,5,5,3,5,5,5,4,5,3,3,3,3,5,3,3.444444444
2171,1,0,0, ,2,11.71072328,2,4,3,4,3,5,3,5,1,2,3,4,2,5,5, ,4,5,1,5,5,5,5,3,5,5,4,3,4,2,5, ,5,4,3,4,5,4,4,5,3,5,5,5,5,3,1, ,3,4,3,2,5,5,3,1,4,1,3,2,1,3.090909091,4.444444444
2171,4,0,0, ,2,11.86484546,2,3,5,4,3,5,5,5,2,5,5,4,3,5,4,5,4,4,3,5,4,1,5,3,2,4,4,1,5,1,4,5,5,4,4,4,5,2,4,1,5,4,5,1,4,1,5,1,1,3,5,4,4,3,3,5,1,4,2,2,2,3.636363636,4.888888889
2173,1,0,0, ,2,11.01611178,2,1,4,4,4,2,3,2,4,2,4,1,2,2,5,3,1,3,1,4,4,5,2,4,3,2,1,5,3,5,4,5,2,2,2,5,1,4,2,5,3,4,1,4,1,3,1,1,2,4,1,2,2,5,2,2,4,3,4,1,2,3.909090909,3.888888889
2173,4,0,0, ,2,11.03518392,2,2,1,4,1,4,3,5,1,3,4,4,1,4,4,4,3,4,1,2,4,3,4,2,3,3,3,2,4,4,3,3,5,3,2,2,5,1,3,3,4,2,4,2,4,3,3,3,5,5,4,5,5,5,4,4,3,3,4,4,4,3.727272727,4.222222222
2175,1,0,0, ,2,10.98041423,3,5,1,4,1,4,3,5,3,3,4,5,1,4,3,5,5,4,1,5,4,1,5,3,3,5,2,3,4,4,4,3,5,5,3,4,5,1,5,3,2,4,5,3,5,3,5,3,5,5,3,5,3,5,3,3,3,3,3,2,2,2.909090909,4
2175,4,0,0, ,1,10.98592345,3,5,2,4,2,4,3,4,2,3,3,5,1,4,3,4,4,4,2,5,4,2,4,2,2,3,2,3,4,4,4,2,4,4,3,4,4,2,4,2,3,2,4,2,4,3,4,4,4,5,3,4,4,4,4,4,3,4,3,2,4,3,4
2179,1,0,0, ,2,11.62129512,2,5,2,5,1,5,3,5,5,5,5,5,1,5,1,5,5,5,3,3,5,1,5,1,4,5,5,1,5,1,5,1,5,4,4,2,5,2,5,1,5,1,5,4,5,3,5,5,4,5,5,4,1,3,5,2,1,2,2,4,5,4.363636364,4.777777778
2179,4,0,0, ,2,11.62286124,2,5,1,5,1,4,4,5,4,2,5,5,4,4,4,5,4,2,5,4,5,1,4,2,2,4,5,2,5,4,5,2,4,5,3,2,4,1,5,4,4,2,5,4,4,2,5,4,5,2,4,5,2,1,4,2,4,4,3,4,4,4.363636364,4.333333333
2183,4,0,0, ,2,11.29554079,2,3,1,4,1,4,4,5,3,3,5,5,1,5,4,5,4,4,2,5,5,4,5,1,3,4,4,1,4,1,5,3,4,4,2,4,4,1,3,2,5,1,5,2,4,2,2,3,5,5,5,5,3,4,5,4,3,3,4,2,5,3.818181818,4.222222222
2185,4,0,0, ,1,11.01587164,2,4,4,5,1,5,4,4,2,4,5,5,2,5,4,5,5,4,2,4,5,1,5,4,5,5,5,1,5,1,5,4,5,5,4,4,5,1,4,1,5,5,4,4,5,2,5,2,2,4,5,5,4,4,2,2,2,1,2,2,1,3.818181818,3.444444444
2187,1,1,0, ,2,11.22792608,2,3,2,4,1,3,3,5,1,1,2,4,2,5,5,4,4,5,2,4,2,3,2,1,1,2,3,2,4,5,4,4,5,5,1,4,5,3, ,4,2,4,4,4,3,3,3,2,4,4,4,3,5,4,5,2,5,5,5,2,2, , 
2187,4,1,0, ,2,11.22792608,2,4,1,4,1,3,3,4,3,5,5,4,2,4,2,4,3,4,1,2,1,2,4,2,3,2,3,1,4,2,4,5,4,5,4,2,5,2,3,2,3,1,5,3,5,3,4,1,5,4,5,4,3,5,4,3,1,3,2,4,5, , 
2189,1,1,0, ,2, ,2,4,5,5,1,5,1,5,4,4,5,5,1,5,1,5, ,5,1,3,5,4,5,4,5,5,1,5,5,3,5,5,5,5,5,5,5,2,5,1,5,5,5,1,5,5,2,1,1,5,1,4,2,5,2,5,2,1,1,1,1, , 
2189,4,1,0, ,2, ,2,3,4,5,1,5,4,1,1,5,5,5,1,5,1,2,5,5,1,5,5,1,1,1,5,4,5,5,5,1,5,4,5,5,5,4,5,4,5,5,5,4,5,2,5,2,5,2,2,5,1,2,5,5,5,4,1,1,1,2,2, , 
2191,1,0,0, ,2,10.87934491,2,3,2,5,1,5,5,5,1,4,4,4,2,5,3,5,4,5,1,4,3,3,5,2,4,4,5,1,5,1,3,4,5,5,3,4,5,1,5,1,4,3,5,1,3,1,3,2,4,4,5,5,5,5,4,5,2,2,3,2,3,3.2,3.888888889
2191,4,0,0, ,2,10.90089148,2,4,2,4,1,5,2,5,1,2,5,4,3,5,4,5,3,2,4,5,5,1,3,4,3,5,5,1,4,2,1,1,2,4,2,3,3,4,5,5,3,2,3,4,1,4,5,5,4,3,5,2,5,2,2,2,4,3,4,3,4,3.090909091,4.444444444
2193,1,0,0, ,1,10.96369686,3,5,3,4,2,5,3,5,4,2,4,5,3,4,1,4,5,4,4,3,4,1,3,1,4,5,4,1,4,2,5,4,4,4,3,3,5,2,2,5,4,4,5,2,3,3,5,2,3,3,5,4,2,2,5,4,4,2,3,3,2,3.181818182,3.555555556
2193,4,0,0, ,2,10.96370149,3,2,3,3,1,4,2,5,2,2,5,4,2,5,3,4,3,3,2,5,4,3,3,2,2,3,3,3,3,3,4,4,5,4,1,4,5,1,3,3,3,3,4,1,2,4,3,2,3,4,3,5,4,4,4,5,4,4,5,2,3,3.272727273,4
2195,1,0,0, ,1,11.05706023,2,1,1,5,1,5,3,5,1,5,4,5,2,5,2,5,4,3,1,3,4,4,5,1,5,5,5,4,5,4,3,1,4,5,5,4,5,2,5,1,2,3,5,1,5,3,2,5,5,4,2,4,5,5,5,5,1,1,1,2,3,3.454545455,4.333333333
2195,4,0,0, ,1,11.05723021,2,4,3,5,2,5,3,4,2,2,5,4,2,5,4,5,3,4,1,4,5,3,3,3,2,5,5,2,4,1,3,3,4,4,3,5,5,3,4,5,5,3,3,2,4,3,3,3,3,4,4,3,4,5,3,4,4,4,3,1,3,2.818181818,3.666666667
2197,4,0,0, ,2,11.12532449,3,3,2,4,1,2,2,3,1,3,5,5,1,5,3,3,2,5,1,3,2,2,3,1,3,3,3,2,4,5,5,2,5,3,3,3,4,2,4,1,3,2,4,2,2,4,4,4,4,5,4,4,5,5,5,4,3,3,3,3,4,4,3.888888889
2199,1,0,0, ,1,11.20998378,1,3,2,2,1,3,4,5,4,3,5,4,3,2,2,4,3,4,4,3,3,4,3,4,3,4,4,3,3,3,2,4,4,4,4,4,4,3,2,4,2,1,4,2,1,2,2,2,4,3,3,3,2,2,2,4,3,3,2,2,5,3.363636364,3.333333333
2199,4,0,0, ,1,11.21003486,1,2,3, ,1,4,3,4,3,4,5,3,1,4,4,4,4,4,1,4,4,3,4,2,2,4,5,1,5,3,4,4,4,4,3,3,4,3,3,3,4,3,4,2,4,3,3,2,3,5,5,3,3,5,4,4,2,4,3,3,3,3.363636364,3.666666667
2201,4,0,0, ,1,10.93383946,1,3,1,5,3,5,5,5,1,5,5,5,1,5,1,5,2,5,1,4,5,5,5,1,5,5,5,1,5,1,5,1,5,5,5,5,5,1,5,1,4,1,5,1,5,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,5,4,5
2203,1,0,0, ,1,10.87507282,3,3,2,5,3,5,5,4,4,5,5,4,4,5,4,5,4,4,4,4,5,4,4,3,2,5,5,4,5,4,4,4,4,5,4,2,4,4,4,4,5,2,4,2,5,1,2,2,4,2,2,2,2,2,3,4,1,4,2,4,4,3.363636364,3.25
2203,4,0,0, ,2,10.87359676,3,4,2,3,2,4,4,2,3,4,4,4,1,4,3,3,2,4,2,4,4,1,4,1,3,4,3,2,5,1,5,3,3,4,2,4,4,2,4,2,4,2,4,3,3,2,5,3,4,5,4,4,3,4,5,3,2,3,4,2,4,3.363636364,3.777777778
2205,1,0,0, ,2,10.97976823,2,3,2,5,2,3,3,4,1,4,5,2,1,5,5,4,2,3,3,2,3,3,2,3,4,4,5,4,5,3,5,2,3,4,2,5,1,3,4,2,4,3,4,1,4,3,3,4,4,5,2,3,5,3,3,5,2,2,4,1,3,2.545454545,3.777777778
2205,4,0,0, ,2,10.97981139,2,4,1,5,1,5,4,5,3,4,5,5,1,5,4,4,4,3,2,4,5,4,5,1,3,4,3,1,5,2,3,3,5,4,4,2,5,1,4,1,5,2,5,2,5,2,2,3,5,5,5,5,3,4,5,4,2,3,2,4,4,3.727272727,4.555555556
2207,1,0,0, ,2,10.967303,1,3,2,4,1,4,3,4,3,2,2,4,1,3,2,3,4,4,1,2,4,2,5,3,2,2,5,1,4,2,3,1,3,3,2,3,5,2,4,2,2,2,4,3,3,3,4,5,4,5,5,4,3,5,3,3,4,4,4,3,4,3.181818182,4.222222222
2207,4,0,0, ,2,10.96897464,1,2,1,5,1,4,3,4,1,4,5,4,1,5,4,5,4,4,1,3,4,2,4,2,4,4,5,2,5,2,4,2,4,4,3,4,5,2,5,2,2,2,5,1,4,3,4,4,5,5,4,4,5,5,4,5,2,2,3,2,4,3.636363636,4.444444444
2209,1,0,0, ,2,11.08763033,2,4,1,4,1,5,3,4,2,4,3,4,1,4,4,3,4,4,2,3,5,2,3,2,4,5,5,2,3,2,4,2,5,4,4,2,5,2,4,1,3,5,4,1,5,3,4,4,5,5,4,4,4,4,4,5,2,2,2,4,1,2.272727273,4.111111111
2209,4,0,0, ,2,11.06469979,2,4,3,5,1,4,3,4,4,4,4,3,2,4,5,4,4,3,2,5,5,3,4,1,3,5,3,1,4,2,5,3,4,4,2,2,5,2,4,2,4,4,5,2,4,3,3,3,3,4,5,4,2,4,5,4,2,3,4,4,2,4.545454545,4.222222222
2211,1,0,0, ,1,11.36620427,3,3,2,4,1,5,3,5,3,5,5,5,1,4,4,5,3,4,2,2,5,5,5,3,5,5,5,4,5,4,5,5,5,5,5,5,5,3,5,5,5,2,5,2,5,3,1,1,4,5,2,3,3,4,3,4,1,1,1,1,4,3.545454545,3.888888889
2211,4,0,0, ,2,11.10095904,3,2,1,5,1,5,5,5,1,3,5,4,1,5,4,5,5,5,1,4,5,4,5,1,3,4,3,1,5,2,5,2,5,5,2,3,5,1,5,1,3,1,5,1,5,1,2,4,5,5,5,5,5,5,5,5,3,3,4,3,5,4.272727273,4.666666667
2219,1,0,0, ,1,11.00163571,3,3,3,3,1,3,5,3,4,3,5,5,2,5,2,3,3,5,4,4,2,2,4,2,1,4,4,1,4,2,2,3,4,4,2,4,4,4,2,4,4,4,5,3,2,1,4,3,3,4,5,2,2,2,4,3,3,5,4,2,2,3.545454545,4.333333333
2219,4,0,0, ,2,11.00162595,3,4,3,3,1,4,2,4,5,2,5,5,3,4,4,2,4,5,4,4,3,2,4,3,2,4,5,1,4,2,5,4,5,4,3,4,5,2,5,2,4,2,5,5,4,4,4,2,3,3,5,4,1,2,3,1,4,4,3,2,4,3.818181818,4.222222222
2229,1,0,0, ,1,10.91209246,2,4,3,4,2,4,4,4,3,4,5,4,2,4,3,4,4,4,2,3,4,2,4,2,4,4,5,3,4,3,3,3,4,4,4,3,4,3,4,3,3,4,4,2,4,2,4,3,3,4,3,3,3,4,4,4,2,2,2,3,2,3.727272727,4.444444444
2229,4,0,0, ,1,10.91209309,2,3,2,4,1,5,4,4,4,4,4,4,1,4,3,4,4,4,3,1,4,1,4,3,4,4,5,2,4,3,4,1,4,4,4,2,4,2,3,3,4,4,4,3,4,2,5,5,4,5,4,4,2,3,3,3,2,2,2,4,2,3.636363636,4
