ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,EMPQ_emotional,EMPQ_cognitive
1080,4,0,0, ,2,1,3,4,5,4,4,3,4,4,3,4,5,4,5,5,3,4,4,1,4,4,3,4,5,2,4,4,5,5,5,4,5,5,4,4,3,3,5,4,5,4,4,4,5,4,3.363636364,3.888888889
1081,1,0,0, ,2,2,5,3,3,1,2,4,3,4,3,2,4,2,4,4,3,2,4,4,4,4,3,3,4,2,2,4,3,4,3,2,4,3,3,2,2,4,4,3,4,2,1,2,2,2,3.363636364,3.666666667
1081,4,0,0, ,2,2,4,2,3,1,2,4,4,4,3,5,4,2,3,1,2,3,4,2,2,3,3,4,3,2,3,4,2,4,3,4,4,4,4,2,4,5,3,4,4,2,2,4,2,2,3.181818182,3.888888889
1084,1,0,0, ,1,3,5,3,5,1,5,2,5,3,4,5,5,1,5,2,5,5,3,1,5,5,2,4,4,3,5,5,1,5,3,4,4,4,4,4,4,5,4,5,5,5,3,3,1,3,2.909090909,4
1084,4,0,0, ,2,3,4,2,4,1,5,3,5,1,4,5,5,2,5,3,4,4,2,3,5,5,2,5,1,4,3,5,2,4,1,3,3,3,5,3,2,5,3,5,3,3,3,4,2,2,3.727272727,4.111111111
1090,1,0,0, ,2,1,3,4,4,1,5,4,3,4,2,4,2,2,3,4,3,2,2,3,4,5,4,3,4,3,4,4,4,3,3,4,4,3,3,2,3,3,4,3,4,4,2,3,4,5,3,3.666666667
1090,4,0,0, ,2,1,2,4,3,3,4,4,3,4,2,5,2,2,3,5,3,2,3,4,5,4,5,4,4,2,3,3,5,3,4,4,5,3,4,2,3,4,4,3,4,3,4,2,4,3,3.272727273,3.444444444
1093,1,0,0, ,2,1,5,3,3,2,4,2,4,4,3,4,4,3,4,3,3,4,3,2,3,4,2,4,3,3,4,4,3,4,3,3,2,4,3,3,2,4,2,4,4,3,3,4,4,4,4,3.666666667
1093,4,0,0, ,2,1,4,1,4,2,5,4,4,3,1,5,5,1,5,3,4,4,4,2,4,5,4,4,1,2,4,4,1,5,1,4,4,5,4,2,3,5,1,4,1,3,4,4,2,5,3.636363636,3.555555556
1096,1,1,0, ,1,2,2,1,4,5,5,4,5,2,4,4,3,1,5,5,5,4,5,3,4,5,3,4,3,1,4,2,3,3,3,4,3,5,4,5,2,5,2,3,2,4,2,5,5,4,4.090909091,4.333333333
1096,4,1,0, ,1,2,5,2,4,2,5,1,5,4,2,4,5,2,5,5,5,4,3,2,4,3,1,4,2,2,4,5,1,2,3,4,3,4,5,3,2,4,4,3,4,1,4,5,2,2,3.181818182,4.666666667
1112,4,2,0, ,1,1,3,2,4,1, , ,4,2,3,3,5,2,4,3,4,4,4,2,3, ,2, ,2,4, ,4, ,4,2,3,3, ,4, , , , , , , , , , , ,2.8,3.333333333
1116,1,0,0, ,2,3,3,2,3,1,4,3,4,3,3,3,4,2,4,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3, ,3,3,3,3,2.727272727,3.222222222
1119,1,1,0, ,2,3,5,2,5,3,4,4,5,2,2,4,5,1,5,2,5,5,4,2,5,5,1,5,1,1,3,5,1,5,1,5,2,5,4,2,3,5,1,2,3,5,1,5,1,5,4.181818182,4.666666667
1119,4,1,0, ,1,3,5,4,5,2,3,1,4,5,5,4,5,3,5,4,5,5,3,5,4,2,2,4,4,3,3,5,2,3,2,2,3,4,3,4,1,5,4,4,2,3,3,4,5,3,3.090909091,3.555555556
1120,1,0,0, ,1,1,4,3,4, ,2,4,4,4,4,4,4,3,5,5,5,5,5,1,5,5,4,4,2,5,5,4,3,4,4,5,4,5,5,5,3,5,2,5,5,5,5,5,3,1,3.363636364,3.888888889
1120,4,0,0, ,1,1,3,4,2,3,4,4,5,2,4,4,3,2,4,4,4,4,5,2,5,3,2,5,4,2,4,4,2,3,4,4,3,5,5,5,1,4,4,3,4,4,3,4,4,2,3.727272727,4.222222222
1121,1,0,0, ,2, ,3,3,4,1,4,4,4,2,2,3,4,3,4,3,2,3,3,2,3,2,2,4,3,3,2,3,2,4,2,4,2,4,4,2,2,4,2,4,3,2,5,4,2,3,2.363636364,3.666666667
1121,4,0,0, ,2, ,2,4,4,1,4,3,5,2,4,5,3,4,4,3,4,2,2,4,2,5,3,4,4,2,4,2,2,4,3,4,4,3,4,3,1,3,3,2,4,5,4,5,3,4,4.090909091,4.555555556
1122,1,0,0, ,1,1,3,2,3,2,4,3,4,4,3,5,5,2,4,4,4,4,4,4,3,3,2,4,2,4,4,3,2,2,3,4,3,3,4,4,3,4,4,4,2,4,2,4,2,2,3,3.888888889
1122,4,0,0, ,1,1,4,3,4,1,4,4,4,5,5,5,4,4,4,2,4,4,5,3,2,4,2,5,3,4,4,4,2,2,4,4,5,3,5,5,2,4,5,2,5,5,2,5,5,4,3.545454545,3.777777778
1125,1,0,0, ,2,2,4,3,3,1,5,3,4,5,3,5,5,1,5,5,4,4,3,5,4,5,1,4,4,2,5,5,3,3,3,5,2,4,3,3,3,5,2,4,4,5,5,5,4,5,3.818181818,4.222222222
1125,4,0,0, ,2,2,5,2,5,1,5,4,5,2,1,5,5,1,5,3,4,4,3,1,5,4,2,5,1,1,4,5,1,5,3,4,4,5,5,1,1,5,4,3,4,5,2,4,4,3,4.181818182,4.777777778
1126,1,0,0, ,1,1,4,2,4,1,4,2,4,5,2,4,2,2,4,3,2,2,4,5,4,4,2,4,5,4,4,4,2,3,2,4,2,4,3,4,2,4,4,3,3,4,4,4,4,3,3.181818182,4.222222222
1126,4,0,0, ,1,1,3,3,2,3,3,3,3,3,2,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,4,3,3,2,4,2,3,3,4,4,4,4,4,4,4,3,4,3,3,2.909090909,3.555555556
1127,4,0,0, ,1,2,3,4,4,1,3,4,4,4,3,4,3,2,5,4,3,3,4,2,4,4,2,4,2,3,4,3,3,4,4,3,2,4,4,3,3,4,4,4,4,4,2,4,3,4,3.272727273,4
1135,1,0,0, ,1,2,4,4,2,1,4,3,3,4,2,5,4,3,3,3,4,3,3,4,4,5,2,3,4,3,4,3,2,2,3,3,4,3,3,3,3,4,4,2,3,4,3,4,4,3,3.272727273,4
1135,4,0,0, ,1,2,4,4,3,1,4,2,3,4,2,4,4,3,4,4,3,4,4,4,4,5,2,4,4,3,4,3,1,3,2,1,4,3,3,2,2,4,3,3,4,4,3,3,4,2,3.090909091,4
1137,1,1,0, ,1,3,4,3,4,1,4,3,3,2,4,5,5,2,1,3,4,3,5,2,4,5,2,4,1,2,3,4,2,4,2,3,3,4,4,3,4,5,4,4,3,4,3,5,3,3,3.181818182,4.111111111
1137,4,1,0, ,2,3,5,1,5,1,5,3,5,5,2,5,5,1,5,1,4,5, , , , ,3,5,2,3,5,5,1,5,3,5,1,5,5,3,3,5,3,5,2,5,5,3,1,5,3.727272727,4.444444444
1143,1,0,0, ,1,2,1,1,4,1,3,3,3,3,2,4,2,1,4,3,3,1,3,2,2,5,4,3,3,4,5,4,3,4,3,2,3,3,4,3,4,4,3,1,3,3,4,3,5,2,1.818181818,2.444444444
1143,4,0,0, ,1,2,3,1,5,2,5,3,5,1,4,5,4,2,5,4,5,5,5,1,5,4,3,5,1,1,5,4,2,5,2,4,4,5,5,4,3,5,1,4,3,4,1,4,2,5,4.636363636,4.222222222
1145,1,1,0, ,2,1,4,2,5,3,4,4,4,4,3,4,5,2,5,4,5,4,4,2,5,4,5,5,4,1,4,4,2,5,3,5,5,5,5,4,4,5,3,5,4,4,5,5,5,5,3.909090909,4.555555556
1150,1,1,0, ,1,2,3,1,1,1,4,3,5,2,3,5,4,1,5,5,3,3,5,1,3,3,2,5,1,3,4,3,1,5,4,5,3,5,5,4,3,5,1,4,2,2,5,5,1,3,3.545454545,4.555555556
1150,4,1,0, ,1,2,2,2,5,2,2,3,3,4,2,5,5,2,4,4,4,4,4,1,4,3,5,4,1,2,3,3,4,5,3,4,4,5,5,2,5,3,2,3,1,2,4,4,2,4,3.272727273,3.666666667
1154,1,0,0, ,2,2,5,2,3,2,5,2,4,5,2,5,2,1,5,4,3,4,5,5,4,5,2,2,3,1,5,5,1,2,4,5,4,4,5,2,2,5,4,3,4,5,1,5,5,5,4.272727273,4.444444444
1154,4,0,0, ,2,2,5,4,5,1,4,4,5,2,2,4,4,1,4,2,3,4,4,1,2,4,2,4,4,4,3,4,1,5,3,4,2,4,5,3,4,4,3,4,4,3,3,4,2,5,3.545454545,4.777777778
1158,1,0,0, ,2,1,2,2,2,3,4,2,4,1,2,4,1,1,5,5,3,1,4,5,5,2,3,3,4,2,4,4,4,2,5,5,2,4,3,2,4,3,3,3,4,3,1,2,4,5,3.272727273,3.777777778
1158,4,0,0, ,2,1,4,2,4,2,3,5,4,2,2,2,1,1,5,4,4,2,3,2,4,4,4,3,2,2,2,3,2,4,4,5,4,5,4,2,5,2,1,3,3,3,2,4,3,5,4.636363636,4.222222222
1223,1,1,0, ,2,3,5,2,4,1,3,2,5,2,3,4,5,1,5,4,3,3,4,5,2,2,1,5,1,3,1,3,1,4,4,1,1,3,4,2,4,5,1,3,1,2,1,5,3,3,2.909090909,3
1223,4,1,0, ,1,3,4,4,2,1,4,2,2,4,4,4,5,2,2,2,3,4,4,3,4,4,1,4,3,5,1,5,2,2,2,3,2,3,3,3,2,5,2,3,3,2,2,4,5,1,2.545454545,3.222222222
1229,1,1,0, ,1,1,4,3,3,1,4,3,4,2,2,4,4,3,5,3,4,4,3,3,2,4,2,4,3,3,2,4,2,4,2,4,2,4,4,3,3,4,2,4,3,4,3,4,3,3,2.818181818,4
1237,1,1,0, ,2,2,3,3,4,2,3,3,4,2,3,3,3,2,4,4,4,3,3,3,3,3,2,4,2,4,3,4,3,3,3,4,3,3,4,4,4,4,3,4,3,3,3,4,3,4,3.090909091,3.625
1237,4,1,0, ,2,2,5,2,4,1,4,3,4,4,3,4,5,2,4,4,4,5,4,4,3,4,1,4,2,3,4,4,2,5,3,4,2,4,4,3,4,5,2,4,3,4,2,4,3,4,3.909090909,4
1240,1,1,0, ,2,2,2,3,4,2,3,2,4, ,3,5,4,2,4,5,3,3,4,1,4,4,4,5,2,1,3,2,3,4,3,3,4,3,4,2,5,5,4,4,4,3,2,3,2,3,3.818181818,4.222222222
1240,4,1,0, ,2,2,4,4,5,2,4,1,4,5,4,5,4,1,5,5,4,4,5,1,5,5,2,4,3,1,4,1,1,5,3,5,4,5,4,1,5,4,3,2,4,5,3,2,5,5,4.181818182,3.888888889
1260,1,0,0, ,2,3,5,3,5,1,4,3,4,2,4,4,4,2,4,3,5,4,4,2,5,3,2,4,3,2,3,5,1,4,1,4,2,4,4,4,4,4,2,4,3,2,2,3,1,3,3.8,4
1260,4,0,0, ,1,3,4,4,4,3,4,3,4,3,3,4,4,2,5,3,4,4,4,3,4,4,2,4,3,3,4,4,3,4,3,4,3,4,4,3,3,4,3,3,3,3,2,4,3,4,3.727272727,4
1262,1,0,0, ,1,2,4,4,2,3,2,1,3,4,1,5,3,5,3,4,1,3,4,3,4,5,5,5,5,1,2,5,3,3,4,4,4,4,4,1,3,4,5,1,5,4,2,5,3,3,4,3.777777778
1262,4,0,0, ,1,2,2,1,4,1,5,3,5,4,4,5,4,1,5,1,4,4,3,1,1,4,2,3,1,4,5,5,1,5,1,2,1,5,5,4,2,5,1,4,2,4,2,4,1,4,3.090909091,4.444444444
1266,1,1,0, ,2,3,1,2,5,1,2,4,5,4,3,2,5,3,4,2,1,3,4,5,2,1,1,4,1,5,1,4,3,5,2,1,3,4,5,4,4,5,3,3,5,2,2,3,5,1,2.818181818,4.444444444
1267,1,0,0, ,1,1,4,3,1,1,5,2,4,5,1,5,5,4,4,4,5,4,4,5,4,5,1,4,5,2,5,5,4,1,4,2,2,4,4,4,1,5,5,1,4,5,4,2,5,2,3.909090909,4.333333333
1270,1,2,0, ,2,1,3,1,3,1,2,4,3,1,4,2,4,1,5,3,3,4,5,2,2,3,2,2,3,1,3,2,1,3,3,4,1,3,4,1,1,4,3,3,4,3,4,5,2,5,2.545454545,3.444444444
1270,4,2,0, ,2,1,4,2,2,1,3,3,4,4,3,2,5,3,3,1,3,4,3,4,2,2,1,5,3,4,2,4,1,2,2,4,1,5,3,3,2,5,2,1,2,3,2,5,5,5,1.909090909,3.444444444
1271,1,0,0, ,1,1,4,1,4,1,5,3,4,3,4,5,5,2,5,4,4,4,5,3,3,5,2,4,2,5,4,5,1,4,2,4,2,4,4,4,2,5,2,4,1,4,4,4,3,4,3.545454545,3.888888889
1271,4,0,0, ,1,1,3,3,3,1,4,3,4,4,3,4,4,4,4,3,3,3,4,3,2,4,3,4,3,4,4,5,2,3,3,3,3,3,4,4,2,4,4,3,3,4,3,4,3,2,3.272727273,3.777777778
1272,1,0,0, ,2,2,4,3,4,3,4,2,4,3,2,4,3,1,5,4,4,3,2,2,4,4,3,4,1,2,4,4,2,3,3,3,4,4,4,2,4,5,4,3,4,4,2,4,3,3,3.727272727,4.444444444
1272,4,0,0, ,2,2,5,2,5,1,4,3,3,3,4,5,4,3,5,3,4,3,2,1,3,4,2,3,2,2,4,4,1,5,2,4,2,3,5,4,3,4,3,4,3,3,3,4,3,4,3.454545455,4
1279,1,0,0, ,2,3,5,2,4,1,4,3,5,4,3,4,5,1,5,4,3,5,4,2,4,4,2,4,3,3,5,4,1,5,1,4,3,5,4,2,3,5,2,4,2,3,4,5,3,5,3.818181818,3.777777778
1279,4,0,0, ,1,3,1,1,4,1,3,2,4,2,3,4,5,2,4,2,3,4,4,1,2,3,4,4,2,2,5,4,2,4,3,4,3,4,4,3,4,5,3,4,2,3,5,4,3,4,3.636363636,3.444444444
1282,1,0,0, ,2,2,1,2,5,3,4,5,5,2,5,4,4,1,5,2,5,4,5,2,4,4,5,5,3,3,5,2,4,5,3,5,5,5,5,5,5,2,3,4,3,3,4,3,2,5,3.272727273,3.666666667
1282,4,0,0, ,2,2,2,2,4,1,5,3,4,3,3,5,3,5,5,4,5,3,4,3,3,5,5,4,4,3,5,5,1,5,2,5,3,4,5,4,5,4,1,4,5,5,4,4,1,5,3.181818182,3.888888889
1284,1,2,0, ,2,2,4,2,5,1,4,5,5,1,3,4,5,1,5,4,4,4,5,1,5,4,5,5,2,2,4,4,1,5,1,4,5,5,5,1,3,5,2,4,1,4,3,5,1,4,3.818181818,4.555555556
1284,4,2,0, ,2,2,4,3,4,1,3,4,4,2,3,4,4,3,4,3,3,3,2,2,3,3,4,4,3,3,4,4,2,4,2,3,3,4,4,3,5,4,2,4,3,3,2,4,3,3,3.454545455,4.111111111
1286,1,0,0, ,1,3,2,3,5,1,2,4,3,2,4,4,4,1,5,2,3,4,4,1,4,5,3,3,3,4,4,4,1,5,3,3,3,3,4,2,5,5,2,5,2,2,4,2,2,4,3.545454545,3.555555556
1286,4,0,0, ,2,3,4,1,5,1,5,2,5,1,4,5,5,1,5,4,4,5,5,1,3,4,3,4,1,3,4,5,1,5,1,5,2,5,5,4,3,5,1,5,3,5,5,5,2,5,3.727272727,4.777777778
1290,1,0,0, ,2,3,2,2,4,1,3,4,5,1,2,3,4,1,5,3,3,4,4,1,4,3,3,5,3,4,3,5,1,5,1,5,4,5,4,2,3,4,1,3,1,3,1,5,1,1,3.818181818,3.666666667
1291,1,1,0, ,1,2,2,2,4,2,4,4,4,4,3,5,4,1,4,4,5,5,4,4,3,5,4,3,1,5,5,5,4,4,2,3,2,4,4,4,4,4,3,4,3,5,2,4,3,5,2.454545455,3.777777778
1291,4,1,0, ,1,2,4,3,4,2,4,5,4,5,1,5,5,3,4,5,4,5,4,3,5,5,2,4,4,3,4,5,3,4,3,5,4,4,4,3,3,5,3,5,2,3,5,5,5,4,2.636363636,4.111111111
1296,1,0,0, ,1,3,4,3,4,3,3,2,4,5,2,3,4,4,3,3,3,3,3,5,2,4,5,3,3,4,3,5,2,3,4,1,4,3,2,2,3,3,4,2,5,3,1,3,5,1,2.545454545,4.222222222
1296,4,0,0, ,2,3,5,2,5,1,4,5,5,2,4,5,5,1,5,3,5,5,4,1,5,5,1,5,3,4,2,5,3,5,3,5,2,5,5,4,4,5,2,5,3,4,1,5,1,5,3.727272727,4.777777778
1299,1,0,0, ,1,2,5,3,2,1,3,2,4,4,5,5,4,2,3,2,4,3,4,4,2,3,1,4,4,3,3,3,4,2,4,5,2,4,3,4,4,4,3,3,2,5,4,2,3,2,3.818181818,4
1299,4,0,0, ,1,2,4,3,5,2,5,1,4,4,5,3,3,3,4,5,4,4,4,3,4,5,1,3,4,4,5,5,4,3,2,5,2,3,3,4,2,5,4,3,2,5,1,4,2,5,3.727272727,4.777777778
1302,1,0,0, ,1,3,2,2,4,1,5,3,4,4,2,4,4,2,4,4,3,3,4,2,4,4,3,5,3,4,4,3,4,5,2,4,3,4,4,2,4,5,2,3,5,5,3,4,2,3,3.4,4
1302,4,0,0, ,2,3,4,5,4, ,4,2,4,5,1,5,3,4,5,5,2,3,4,5,4,4,2,1,3,1,4,5,4,5,5,2,2,4,3,2,1,3,4,3,5,3,4,5,3,3,3.727272727,3.111111111
1304,1,0,0, ,2,1,4,1,1,2,3,2,5,4,4,4,5,3,4,5,5,5,5,5,5,5,1,4,3,1,5,3,1,2,2,4,4,5,5,3,3,5,3,3,4,3,4,5,5,3,3.545454545,4.111111111
1304,4,0,0, ,2,1,5,2,5,3,5,3,5,2,1,4,5,4,5,5,2,5,2,1,2,4,4,5,4,2,4,5,5,4,5,5,5,3,4,1,3,5,5,2,5,2,5,4,2,5,3.363636364,4
1305,1,0,0, ,2,2,4,2,4,1,3,2,5,2,4,4,4,2,4,4,4,4,5,2,4,4,2,4,2,3,3,3,2,4,4,4,2,5,4,4,5,5,2,5,4,4,4,5,3,3,3.818181818,4
1305,4,0,0, ,2,2,5,3,4,2,4,2,5,3,4,5,5,3,4,4,4,5,5,5,4,4,2,3,3,4,4,3,3,2,4,5,4,5,4,2,4,5,3,2,4,4,2,4,5,3,3.909090909,4
1310,1,0,0, ,2,2,5,4,5,1,2,3,5,2,4,4,5,3,5,2,4,5,1,2,3,5,1,3,2,4,3,5,1,4,2,4,2,4,5,3,3,5,4,5,3,5,3,5,4,3,3,3.777777778
1310,4,0,0, ,2,2,5,2,4,1,5,3,5,4,3,5,5,3,5,5,4,5,3,4,5,5,3,4,3,1,5,5,3,2,1,5,4,5,5,4,4,5,4,2,4,5,1,5,3,5,3.727272727,4.444444444
1312,1,0,0, ,1,2,3,2,2,1,4,5,4,4,3,5,4,1,4,4,5,4,4,4,3,4,3,4,4,3,4,3,4,4,3,5,4,4,4,1,3,4,1,1,2,4,3,4,2,2,4.090909091,4.333333333
1312,4,0,0, ,1,2,4,2,3,2,4,4,4,1,3,4,3,1,5,2,5,4,4,2,4,3,4,4,3, ,4,3,1,4,3,2,3,4,4,2,4,4,3,3,3,2,2,4,1,2,2.636363636,4.222222222
1318,1,0,0, ,2,1,2,3,4,3,1,4,4,2,3,4,2,1,4,2,4,2,4,1,4,5,4,3,3,2,4,3,3,4,3,5,5,4,2,2,4,3,1,2,4,2,4,4,4,2,3,3.555555556
1318,4,0,0, ,2,1,2,1,3,3,2,3,4,2,2,3,3,2,4,3,3,2,4,2,4,4,5,4,3,2,2,2,2,2,3,3,5,4,3,2,4,3,2,2,2,3,2,3,2,3,3.272727273,4
1319,1,0,0, ,2,3,5,1,4,1,4,1,5,4,1,5,5,3,5,5,4,4,3,1,5,5,1,4,2,1,5,5,2,5,1,4,1,5,5,1,2,5,4,4,5,5,4,4,4,1,3.363636364,4.555555556
1320,1,1,0, ,1,1,2,2,3,1,3,4,4,4,2,5,5,1,4,5,3,4,5,2,3,4,2,3,3,2,2,4,2,2,2,4,4,4,3,3,4,4,4,2,3,5,2,4,5,2,3.454545455,3.888888889
1320,4,1,0, ,1,1,4,3,4,3,4,4,4,2,4,4,5,2,4,3,4,3,3,2,4,4,3,3,3,4,4,5,4,3,3,4,2,4,4,4,3,4,4,4,3,4,3,4,2,4,2.454545455,3.888888889
1326,1,0,0, ,1,3,4,5,1,3,4,2,4,5,3,4,5,1,2,3,4,4,4,3,4,4,3,4,5,1,4,3,3,2,4,3,4,4,2,3,2,5,3,4,2,5,4,5,3,2,3.636363636,3.777777778
1326,4,0,0, ,2,3,3,2,4,1,5,4,4,4,4,5,5,1,4,4,5,5,5,3,5,5,4,4,3,2,5,3,2,4,1,5,4,4,4,3,4,4,2,3,2,3,2,5,2,3,4.272727273,4.222222222
1331,1,2,0, ,2,1,3,3,5,1,2,3,3,2,3,4,4,3,4,2,3,4,4,1,4,3,3,4,4,3,2,4,2,3,3,4,4,5,5,3,4,5,3,3,4,4,4,3,3,4,3.272727273,3.555555556
1331,4,2,0, ,2,1,4,2,4,1,4,3,3,3,4,5,4,4,4,4,4,5,5,2,4,4,2,5,2,3,3,4,1,3,1,3,2,4,4,1,2,4,2,4,4,4,3,5,4,4,3.363636364,3.888888889
1332,1,0,0, ,1,3,2,2,3, ,4,4,5,4,4,5,4,1,3,4,3,2,5,5,1,5,4,4,1,3,5,3,1,3,3,2,4,4,3,5,3,4,1,2,1,5,4,4,4,4,3.727272727,4
1332,4,0,0, ,2,3,4,2,4,1,5,2,4,4,3,5,5,2,5,4,5,5,5,5,2,5,3,5,4,5,5,3,2,3,2,2,1,5,5,5,2,5,4,2,3,5,5,4,3,5,3.090909091,4.555555556
1337,4,0,0, ,1,1,3,2,5,2,4,4,4,4,2,5,4,1,4,4,4,4,5,1,4,4,4,4,1,2,4,4,2,5,4,4,4,4,5,2,5,5,3,4,2,4,2,4,2,4,4,4.111111111
1338,1,1,0, ,2,2,4,2,2,1,3,5,5,5,4,5,5,1,5,5,4,5,5,5,2,5,5,5,4,1,3,2,2,5,3,5,5,5,3,3,5,4,2,2,4,5,2,2,5,4,4.090909091,4.777777778
1338,4,1,0, ,2,2,5,2,5,1,4,2,3,1,5,5,5,1,5,4,5,3,3,1,2,3,2,4,1,5,4,4,4,5,4,5,4,5,4,4,3,3,4,5,4,4,4,2,4,4,3,3.777777778
1341,1,0,0, ,2,3,5,1,4,2,5,4,5,2,5,5,3,1,5,5,5,4,4,5,5,4,1,4,4,1,5,5,4,3,5,4,4,4,4,5,5,5,5,2,5,5,5,5,2,5,4,4.888888889
1341,4,0,0, ,1,3,5,5,4,2,5,2,2,2,3,5,5,2,4,3,5,3,2,4,2,5,2,3,3,5,4,4,2,5,4,4,4,2,4,4,2,4,4,4,4,4,3,2,1,4,1.727272727,4.222222222
1344,4,2,0, ,1,2,5,4,3,2,3,2,4,4,2,4,4,4,3,4,4,4,4,3,5,4,3,3,3,2,3,5,3,3,3,3,4,4,4,2,4,4,3,4,4,4,3,4,5,4,3.909090909,4
1352,1,0,0, ,1,1,3,4,3,1,4,4,5,3,4,3,3,2,4,3,3,4,4,1,2,5,3,2,2,3,3,3,3,4,2,2,3,5,4,4,4,5,4,3,3,4,2,4,3,2,3.363636364,4.111111111
1352,4,0,0, ,1,1,4,3,2,2,3,4,3,1,4,5,5,1,3,4,3,4,4,1,3,5,2,4,3,3,3,4,2,4,2,4,2,2,4,4,5,5,3,4,2,4,5,2,4,1,2.545454545,4.444444444
1355,1,0,0, ,2,2,4,3,4,3,4,3,5,2,3,4,3,1,5,5,4,3,3,1,3,4,3,4,3,3,4,4,2,3,2,4,4,4,4,2,3,5,2,3,5,4,3,5,2,3,3.909090909,4.222222222
1355,4,0,0, ,2,2,3,2,4,3,4,4,5,5,4,5,3,2,5,4,3,3,3,2,4,4,4,4,4,2,3,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,3,4,3.636363636,3.888888889
1366,1,0,0, ,2,3,5,5,4,2,5,1,4,5,3,4,2,4,3,3,4,3,1,5,4,4,1,3,2,4,2,4,3,4,4,4,2,3,3,2,4,3,2,3,4,3,3,2,3,3,2.454545455,3.666666667
1366,4,0,0, ,1,3,4,4,2,3,3,4,4,3,5,4,4,1,5,3,4,1,4,4,3,4,5,5,4,4,3,2,4,2,3,4,4,4,4,5,4,4,1,3,2,3,2,3,4,2,3.454545455,4.222222222
1375,1,0,0, ,1,2,5,3,4,1,4,3,4,4,3,4,5,3,4,4,4,4,5,5,3,3,1,3,5,4,4,4,1,3,1,5,3,4,4,3,1,4,4,3,3,4,4,4,2,5,3.090909091,4.555555556
1375,4,0,0, ,1,2,5,3,3,3,4,4,5,5,4,5,5,1,4,5,5,2,4,1,4,5,3,5,4,4,5,4,3,4,3,5,5,4,4,3,3,5,4,4,2,5,5,5,4,5,3.090909091,3.666666667
1377,1,0,0, ,2,2,3,2,3,2,3,4,4,2,2,3,4,3,4,3,3,3,4,2,3,3,4,3,3,3,2,3,2,3,2,3,4,3,3,2,4,4,3,3,3,3,3,4,2,3,3.545454545,3.444444444
1377,4,0,0, ,2,2,4,2,3,2,3,3,3,4,3,4,4,2,4,3,2,4,4,2,4,4,4,4,3,2,3,4,2,4,2,3,4,4,3,3,2,4,3,4,4,4,3,4,3,3,3,3.375
1385,1,2,0, ,2,1,4,4,4,4,5,4,5,5,4,4,5,3,5,4,5,5,5,1,5,5,5,5,2,4,5,5,2,5,2,4,1,5,5,5,5,5,5,4,5,5,3,5,5,3,3.181818182,3.333333333
1385,4,2,0, ,2,1,1,3,2,5,5,5,4,5,5,5,5,1,4,5,5,5,5,4,4,5,5,5,1,4,5,5,4,4,4,5,5,5,4,4,4,5,2,4,5,5,5,5,4,5,3.272727273,3.777777778
1393,1,0,0, ,2,2,2,3,4,3,4,5,4,3,2,4,1,1,4,4,3,3,4,3,5,5,5,5,4,2,4,2,4,4,4,4,4,4,4,2,4,3,1,3,2,4,1,3,3,4,3.818181818,3.555555556
1393,4,0,0, ,2,2,1,3,5,4,4,4,5,4,2,4,1,1,4,4,3,2,5,3,4,5,5,5,4,2,4,2,4,3,4,4,4,4,4,3,4,3,1,3,2,4,2,3,3,4,3.727272727,3.666666667
1394,1,2,0, ,1,1,3,3,5,1,5,1,5,5,3,5,5,1,5,3,3,4,5,1,4,1, ,5,1,5,5,4,3,5,4,5,3,3,5,4, ,1,5,5,5,5,4,4,5,1,3.545454545,3.375
1394,4,2,0, ,1,1,5,5,5,1,4,2,4,1,4,5,3,1,5,1,3,5,5,5,4,3,4,3,2,2,1,2,1,4,5,5,4,4,4,2,2,4,2,4,5,3,1,4,5,5,3.6,2.666666667
1398,1,0,0, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.181818182,2.777777778
1400,1,1,0, ,1,3,3,2,2,1,4,4,4,3,5,5,3,1,3,3,5,2,4,5,2,5,4,4,3,4,5,3,2,2,1,2,5,4,3,3,3,4,2,3,4,4,2,3,2,3,2,3.111111111
1400,4,1,0, ,2,3,5,3,4,1,5,3,5,2,3,3,4,1,5,4,3,4,3,2,5,5,2,4,2,2,4,5,4,4,3,4,3,5,4,3,2,5,4,3,4,5,1,3,2,5,4.909090909,5
